anime_id,watching,completed,on_hold,dropped,plan_to_watch,total,load_date,avg_score,favorites,anime_key
40485,12970,16746,3134,1799,33062,67711,2022-03-20,7.0,176,15886
40491,614,12626,145,126,5688,19199,2022-03-20,7.19,91,15891
40495,5,55,5,41,42,148,2022-03-20,7.37,0,15892
40496,47037,423097,7944,14541,81098,573717,2022-03-20,7.37,4531,15893
40497,31392,156647,6940,8405,81526,284910,2022-03-20,7.29,1170,15894
40499,8,133,0,9,31,181,2022-03-20,5.3,0,15895
40502,4,160,2,9,31,206,2022-03-20,5.3,0,15896
40504,2519,9180,559,476,5255,17989,2022-03-20,7.51,66,15897
40506,2625,1856,836,2968,4265,12550,2022-03-20,5.68,26,15898
40508,7,152,2,17,43,221,2022-03-20,6.44,1,15900
40509,2,123,2,11,30,168,2022-03-20,6.44,0,15901
40515,4892,81558,2306,5786,32902,127444,2022-03-20,6.44,345,15903
40517,61,925,25,45,665,1721,2022-03-20,5.95,2,15904
40526,6210,15575,1608,7942,14398,45733,2022-03-20,6.42,156,15906
40529,5436,31609,1988,2383,27531,68947,2022-03-20,7.06,76,15908
40530,29777,152833,6423,11975,71827,272835,2022-03-20,7.16,1605,15909
40531,3,148,1,18,30,200,2022-03-20,7.45,0,15910
40539,4,58,3,18,26,109,2022-03-20,7.45,0,15912
40540,30598,348020,5484,7613,85683,477398,2022-03-20,7.45,2805,15913
40542,5191,144041,1565,930,24724,176451,2022-03-20,8.11,384,15914
40543,31,101,18,36,359,545,2022-03-20,6.46,1,15915
40550,7628,25937,2701,7785,28191,72242,2022-03-20,6.46,252,15916
44296,0,0,0,0,0,0,2022-03-20,5.91,0,18032
44299,0,0,0,0,0,0,2022-03-20,5.91,0,18036
40555,5,142,2,7,27,183,2022-03-20,5.91,0,15920
40556,7,495,4,9,39,554,2022-03-20,5.91,0,15921
40557,8,476,4,7,52,547,2022-03-20,6.05,0,15922
40558,11,332,5,10,54,412,2022-03-20,5.93,0,15923
40559,12,383,4,8,46,453,2022-03-20,5.61,0,15924
40560,6,428,3,14,57,508,2022-03-20,5.68,2,15925
40561,0,0,0,0,0,0,2022-03-20,7.0,0,15926
40562,4,118,2,13,25,162,2022-03-20,7.0,0,15927
44315,0,0,0,0,0,0,2022-03-20,7.0,0,18049
44316,0,0,0,0,0,0,2022-03-20,7.0,0,18050
44319,0,0,0,0,0,0,2022-03-20,7.0,0,18053
40582,3,73,2,14,29,121,2022-03-20,7.0,0,15937
40586,45930,136818,9683,21716,64011,278158,2022-03-20,7.0,1692,15939
40587,49,730,36,62,1170,2047,2022-03-20,7.16,4,15940
40590,0,0,0,0,10332,10332,2022-03-20,8.66,20,15942
40591,79060,751715,15453,8039,163540,1017807,2022-03-20,8.66,18211,15943
40593,2,30,4,28,30,94,2022-03-20,6.34,0,15944
40594,31208,123529,5133,18255,37770,215895,2022-03-20,6.34,789,15945
40598,3,158,3,8,26,198,2022-03-20,5.42,0,15948
40599,5,85,2,13,36,141,2022-03-20,7.1,0,15949
40600,2,85,1,12,22,122,2022-03-20,7.1,0,15950
40602,1447,36883,792,909,10792,50823,2022-03-20,7.1,92,15951
40608,4521,7504,774,2962,13422,29183,2022-03-20,5.74,156,15954
40619,3,84,1,8,22,118,2022-03-20,7.74,0,15960
40620,29170,56124,5936,8178,54373,153781,2022-03-20,7.74,1522,15961
40621,2,16,3,28,131,180,2022-03-20,5.75,1,15962
40623,13669,46438,4515,13969,33552,112143,2022-03-20,5.75,191,15963
40630,162,3135,55,61,1526,4939,2022-03-20,7.0,5,15967
40632,0,0,0,0,2657,2657,2022-03-20,6.52,3,15968
40633,2,59,0,8,30,99,2022-03-20,6.52,0,15969
40636,15,79,7,40,225,366,2022-03-20,6.52,2,15970
40638,90,137,28,54,265,574,2022-03-20,6.52,3,15971
40641,5,69,0,16,43,133,2022-03-20,6.04,0,15972
40644,7,23,2,13,467,512,2022-03-20,6.04,0,15974
40645,9,149,0,34,78,270,2022-03-20,6.04,0,15975
44322,0,0,0,0,0,0,2022-03-20,7.12,0,18056
44327,0,0,0,0,0,0,2022-03-20,7.12,0,18060
44330,0,0,0,0,0,0,2022-03-20,7.12,0,18063
40646,753,24857,178,152,13551,39491,2022-03-20,7.12,205,15976
40651,115,1669,42,109,897,2832,2022-03-20,5.32,0,15977
40655,4,105,1,12,20,142,2022-03-20,7.21,0,15979
40656,227,3336,163,75,2739,6540,2022-03-20,7.21,4,15980
40657,0,0,0,0,0,0,2022-03-20,5.23,22,15981
40660,21,223,5,38,132,419,2022-03-20,5.23,0,15983
40661,245,6162,77,71,2204,8759,2022-03-20,7.13,5,15984
40664,217,2646,99,62,5168,8192,2022-03-20,8.35,223,15985
44331,0,0,0,0,0,0,2022-03-20,7.62,0,18064
44334,0,0,0,0,0,0,2022-03-20,7.62,0,18067
44337,0,0,0,0,0,0,2022-03-20,7.62,0,18070
40665,153,1750,80,70,2850,4903,2022-03-20,7.62,15,15986
40667,146,997,72,74,1353,2642,2022-03-20,6.34,1,15987
40670,3,45,4,29,44,125,2022-03-20,6.79,1,15988
40671,2,38,2,27,41,110,2022-03-20,6.79,0,15989
40672,3,28,3,32,37,103,2022-03-20,6.79,0,15990
40673,3,17,2,26,33,81,2022-03-20,6.79,0,15991
40677,894,3377,444,718,4601,10034,2022-03-20,6.79,74,15993
40679,14474,34994,4998,13699,28378,96543,2022-03-20,6.15,327,15994
40682,15777,15641,2202,1183,29086,63889,2022-03-20,8.77,1152,15995
40683,8,425,3,8,61,505,2022-03-20,5.78,1,15996
40684,12,340,3,9,43,407,2022-03-20,5.8,0,15997
40685,13155,34471,3808,5191,31292,87917,2022-03-20,7.44,726,15998
40686,8,416,5,10,52,491,2022-03-20,5.67,1,15999
40689,3,88,3,9,19,122,2022-03-20,6.3,0,16001
40691,25,488,9,25,242,789,2022-03-20,6.3,1,16003
40693,71,707,24,54,795,1651,2022-03-20,6.17,1,16004
40695,4,106,1,10,21,142,2022-03-20,5.65,0,16006
40702,3,129,4,5,22,163,2022-03-20,5.65,0,16009
40703,6,200,4,6,22,238,2022-03-20,5.65,0,16010
40708,17443,93448,4281,14375,39950,169497,2022-03-20,6.52,316,16012
40709,3,175,3,6,22,209,2022-03-20,5.74,0,16013
40713,7,218,4,6,29,264,2022-03-20,5.68,0,16017
40714,198,164,87,135,715,1299,2022-03-20,6.23,6,16018
40715,8,175,3,6,26,218,2022-03-20,5.63,0,16019
40716,27365,130509,10462,9224,98123,275683,2022-03-20,8.0,1799,16020
40717,46,21,13,18,1066,1164,2022-03-20,5.47,1,16021
40720,0,0,0,0,0,0,2022-03-20,5.47,0,16022
40721,6,340,2,11,48,407,2022-03-20,5.47,1,15619
40722,106,30,79,12,8412,8639,2022-03-20,8.2,27,16023
40728,6,100,1,16,55,178,2022-03-20,8.2,0,16025
44340,0,0,0,0,0,0,2022-03-20,8.2,0,18073
44353,0,0,0,0,0,0,2022-03-20,8.2,0,18085
44356,0,0,0,0,0,0,2022-03-20,8.2,0,18088
40729,21234,66533,3872,2461,68553,162653,2022-03-20,8.2,1570,16026
40730,9390,40644,2117,1859,33435,87445,2022-03-20,8.39,3209,16027
40732,95,170,18,44,572,899,2022-03-20,6.74,10,16028
40733,452,1186,113,88,2597,4436,2022-03-20,7.09,7,16029
40734,773,2604,93,169,1241,4880,2022-03-20,7.39,26,16030
40735,791,2447,182,241,2353,6014,2022-03-20,7.51,71,16031
40737,4,130,1,7,33,175,2022-03-20,5.85,0,16032
40738,1545,7652,594,2138,10260,22189,2022-03-20,5.85,16,16033
40741,3,94,3,6,18,124,2022-03-20,7.16,0,16034
40742,2,111,4,7,21,145,2022-03-20,7.16,0,16035
40746,7252,72471,1680,3503,25392,110298,2022-03-20,7.16,930,16037
40747,507,6118,185,229,9846,16885,2022-03-20,5.43,27,16038
40748,327963,1184814,33409,16915,177845,1740946,2022-03-20,8.71,64606,16039
40758,48,136,23,100,518,825,2022-03-20,6.74,0,16047
40761,442,3420,218,225,3895,8200,2022-03-20,6.74,15,16048
40762,113,2055,47,78,1568,3861,2022-03-20,6.05,2,16049
40763,1010,4591,399,881,5968,12849,2022-03-20,6.97,46,16050
40765,7,77,2,25,87,198,2022-03-20,5.61,0,16051
40768,50,0,31,39,77,197,2022-03-20,5.61,0,16052
40778,215,2670,123,50,6818,9876,2022-03-20,7.23,20,16056
40780,75,1253,25,83,648,2084,2022-03-20,5.54,2,16058
40781,0,0,0,0,0,0,2022-03-20,5.86,30,16059
44359,0,0,0,0,0,0,2022-03-20,5.86,0,18091
44363,0,0,0,0,0,0,2022-03-20,5.86,0,18095
44366,0,0,0,0,0,0,2022-03-20,5.86,0,18098
40783,3331,14274,1029,5345,9650,33629,2022-03-20,5.86,24,16060
40785,2,100,3,6,22,133,2022-03-20,6.43,0,16062
40786,4776,10800,1641,3483,14592,35292,2022-03-20,6.43,127,16063
40787,8893,148890,2098,405,108862,269148,2022-03-20,8.51,4258,16064
40789,0,0,0,0,0,0,2022-03-20,5.64,0,16065
40793,17,134,3,21,154,329,2022-03-20,5.64,1,16067
40797,0,0,0,0,0,0,2022-03-20,5.64,1,16069
40799,15,419,4,31,122,591,2022-03-20,5.64,0,16070
44369,0,0,0,0,0,0,2022-03-20,6.79,0,18101
40800,1,108,4,7,18,138,2022-03-20,6.79,0,16071
40803,6079,16170,2284,5100,20524,50157,2022-03-20,6.79,595,16072
40806,197,871,61,69,1321,2519,2022-03-20,6.94,2,16073
40811,5,153,2,7,40,207,2022-03-20,5.66,0,16076
40813,0,0,0,0,283,283,2022-03-20,7.78,0,16078
40814,783,6928,375,95,16320,24501,2022-03-20,7.78,50,16079
40815,10199,105058,2384,1734,24418,143793,2022-03-20,8.13,628,16080
40816,4,186,3,11,42,246,2022-03-20,5.77,0,16081
44378,0,0,0,0,0,0,2022-03-20,6.55,0,18108
44382,0,0,0,0,0,0,2022-03-20,6.55,0,18112
40823,77,282,22,60,228,669,2022-03-20,6.55,2,16085
40827,4,113,4,7,27,155,2022-03-20,7.41,0,16086
40828,21,616,4,17,90,748,2022-03-20,7.41,9,16087
40831,2,76,2,7,14,101,2022-03-20,8.81,0,16089
40832,11,65,4,56,57,193,2022-03-20,8.81,0,16090
40835,245,1550,96,103,1559,3553,2022-03-20,6.51,4,16093
40837,2,92,3,7,21,125,2022-03-20,7.46,0,16095
40842,5035,14501,1780,2134,27136,50586,2022-03-20,7.46,447,16100
40851,12,163,4,31,77,287,2022-03-20,5.81,0,16105
40852,95934,492296,14486,7258,170425,780399,2022-03-20,8.19,6354,16106
40866,0,0,0,0,0,0,2022-03-20,7.55,0,16113
40867,0,0,0,0,0,0,2022-03-20,7.55,0,16114
40879,6783,25348,2089,2112,22408,58740,2022-03-20,7.55,914,16120
40888,87,0,44,59,393,583,2022-03-20,7.33,0,16124
40902,44813,253935,13068,12185,100066,424067,2022-03-20,7.33,1160,16132
44383,0,0,0,0,0,0,2022-03-20,7.14,0,23210
40903,13,120,3,8,18,162,2022-03-20,7.14,0,16133
40905,3,95,2,8,19,127,2022-03-20,7.14,0,16135
40906,27971,1,4626,6162,18338,57098,2022-03-20,7.14,333,16136
40907,10561,49931,1760,1195,48362,111809,2022-03-20,8.09,671,16137
40908,41940,145826,8932,11663,85079,293440,2022-03-20,7.43,1954,16138
40909,160,1274,24,73,262,1793,2022-03-20,7.27,6,16139
40910,0,0,0,0,0,0,2022-03-20,8.13,0,16140
40911,28761,143822,7702,6406,116246,302937,2022-03-20,8.13,4527,16141
40915,0,0,0,0,0,0,2022-03-20,6.51,0,16143
44549,0,0,0,0,0,0,2022-03-20,6.51,0,18261
44552,0,0,0,0,0,0,2022-03-20,6.51,0,18264
40924,104,3624,54,68,2433,6283,2022-03-20,6.51,8,16146
40930,3645,17382,901,1124,15828,38880,2022-03-20,7.05,220,16148
40932,77,2464,37,46,979,3603,2022-03-20,5.62,0,16149
40934,5641,10045,2465,6303,19277,43731,2022-03-20,6.45,188,16150
40935,33090,195450,7851,4583,109139,350113,2022-03-20,7.89,1972,16151
40936,1724,66489,540,303,30776,99832,2022-03-20,7.6,274,16152
40938,79604,257291,13143,22020,104075,476133,2022-03-20,7.33,5435,16153
44556,0,0,0,0,0,0,2022-03-20,5.97,0,18268
44557,0,0,0,0,0,0,2022-03-20,5.97,0,18269
44561,0,0,0,0,0,0,2022-03-20,5.97,0,18273
40939,52,28,18,115,338,551,2022-03-20,5.97,0,16154
40940,2280,2993,604,922,9155,15954,2022-03-20,5.97,24,16155
40942,732,5411,158,166,2288,8755,2022-03-20,7.51,39,16156
40948,112,712,42,69,945,1880,2022-03-20,5.76,1,16157
40953,10,28,9,52,81,180,2022-03-20,7.77,0,16158
40956,87769,335376,25075,17451,110317,575988,2022-03-20,7.77,2210,16159
40957,479,1741,118,265,1958,4561,2022-03-20,6.63,12,16160
40958,2331,9066,784,3922,8694,24797,2022-03-20,5.09,23,16161
40960,14088,38636,2989,10929,33531,100173,2022-03-20,6.51,536,16162
40964,5562,9012,1617,6075,12222,34488,2022-03-20,6.32,99,16165
40966,148,1242,30,75,298,1793,2022-03-20,7.16,4,16166
40969,166,585,52,81,812,1696,2022-03-20,6.92,11,16168
40971,106,2069,33,77,786,3071,2022-03-20,6.39,10,16170
40973,0,0,0,0,0,0,2022-03-20,7.2,0,16171
40974,10069,67430,2661,5869,26499,112528,2022-03-20,7.2,676,16172
40979,2086,8843,359,458,8998,20744,2022-03-20,7.02,113,16173
44564,0,0,0,0,0,0,2022-03-20,6.6,0,18275
40982,224,3432,113,73,2498,6340,2022-03-20,6.6,8,16174
40983,72,174,28,163,319,756,2022-03-20,6.0,1,16175
40989,143,664,68,99,1471,2445,2022-03-20,5.96,2,16176
40990,5,73,1,9,30,118,2022-03-20,7.3,3,16177
40991,116,1002,24,74,430,1646,2022-03-20,7.3,6,16178
40994,73,164,27,47,481,792,2022-03-20,6.64,5,16179
41005,0,0,0,0,11775,11775,2022-03-20,7.21,42,16181
41006,35830,65021,14735,17105,95542,228233,2022-03-20,7.21,1283,16182
44601,0,0,0,0,0,0,2022-03-20,6.44,0,18303
44602,0,0,0,0,0,0,2022-03-20,6.44,0,18304
41008,271,7612,128,104,4676,12791,2022-03-20,6.44,4,16183
41011,9,390,4,11,75,489,2022-03-20,6.45,2,16185
41019,10,78,6,41,92,227,2022-03-20,8.42,0,16186
41025,165835,213968,33043,21464,211191,645501,2022-03-20,8.42,10864,16190
41028,4,32,2,23,187,248,2022-03-20,6.06,0,16192
41029,0,0,0,0,1910,1910,2022-03-20,6.06,1,16193
41030,64,1116,35,43,736,1994,2022-03-20,6.06,3,16194
41039,7,127,2,8,24,168,2022-03-20,7.07,0,16199
41050,0,0,0,0,0,0,2022-03-20,7.07,0,16203
41051,1410,5588,447,534,7692,15671,2022-03-20,7.07,91,16204
41052,60,990,30,54,784,1918,2022-03-20,6.76,4,16205
41053,996,29397,448,248,10629,41718,2022-03-20,7.1,60,16206
41054,6,53,8,25,63,155,2022-03-20,7.54,0,16207
41056,0,0,0,0,0,0,2022-03-20,7.54,0,16208
41057,0,0,0,0,0,0,2022-03-20,7.54,0,16209
41059,0,0,0,0,0,0,2022-03-20,7.54,3,16210
41060,0,0,0,0,0,0,2022-03-20,7.54,1,16211
41061,211,10240,108,58,4022,14639,2022-03-20,7.54,8,16212
41071,0,0,0,0,0,0,2022-03-20,5.48,1,16218
41075,40,628,64,68,435,1235,2022-03-20,5.48,1,16221
41084,1,0,1,0,131196,131198,2022-03-20,5.42,556,16228
41087,0,0,0,0,0,0,2022-03-20,5.42,0,16229
41090,7,615,8,10,99,739,2022-03-20,5.42,1,16231
41091,4,406,7,9,60,486,2022-03-20,5.61,0,16232
41094,16257,109910,3959,5942,54389,190457,2022-03-20,7.32,1441,16235
41103,25647,94237,4444,11136,53366,188830,2022-03-20,7.17,1521,16242
41105,223,4054,107,140,3181,7705,2022-03-20,6.73,6,16243
41109,26036,72720,6694,6436,87616,199502,2022-03-20,7.04,591,16244
41111,3,27,3,22,32,87,2022-03-20,7.54,0,16245
41113,3,22,3,28,27,83,2022-03-20,7.54,0,16247
41115,13,72,9,30,92,216,2022-03-20,7.54,0,16249
41116,3,22,4,25,32,86,2022-03-20,7.54,0,16250
41118,7,34,4,19,106,170,2022-03-20,7.54,0,16252
41119,2,22,3,16,26,69,2022-03-20,7.54,0,16253
41120,45799,172621,16556,13844,92254,341074,2022-03-20,7.54,2441,16254
41121,5,25,2,14,34,80,2022-03-20,5.22,0,16255
41124,368,2248,100,791,1208,4715,2022-03-20,5.22,3,16256
41125,0,0,0,0,0,0,2022-03-20,7.53,7,16257
41127,0,0,0,0,0,0,2022-03-20,7.53,4,16259
41128,0,0,0,0,0,0,2022-03-20,7.53,1,16260
41130,0,0,0,0,0,0,2022-03-20,7.53,1,16262
41132,263,3743,61,61,1918,6046,2022-03-20,7.53,15,16263
41136,5,61,7,37,67,177,2022-03-20,6.3,0,16265
41137,113,183,28,92,535,951,2022-03-20,6.3,0,16266
41140,298,1488,165,34,6350,8335,2022-03-20,7.65,18,16268
41142,0,0,0,0,0,0,2022-03-20,5.62,2,16270
41144,0,0,0,0,0,0,2022-03-20,5.62,1,16272
41146,285,3704,97,89,2133,6308,2022-03-20,5.62,3,16273
41152,0,0,0,0,0,0,2022-03-20,6.8,3,16274
41156,5,33,3,23,38,102,2022-03-20,6.8,0,16276
41158,7,29,6,16,40,98,2022-03-20,6.8,0,16277
41160,2,22,5,24,35,88,2022-03-20,6.8,0,16279
41161,2,23,3,22,26,76,2022-03-20,6.8,0,16280
41163,0,0,0,0,0,0,2022-03-20,6.8,0,16281
41167,23,878,10,32,168,1111,2022-03-20,6.8,1,16283
41168,5881,243356,1727,1330,65475,317769,2022-03-20,7.35,1378,16284
41169,6688,16996,1208,1145,23153,49190,2022-03-20,8.02,855,16285
41170,5,116,2,8,39,170,2022-03-20,6.58,0,16286
41171,6,117,0,4,21,148,2022-03-20,6.58,0,16287
44647,0,0,0,0,0,0,2022-03-20,6.58,0,18347
44648,0,0,0,0,0,0,2022-03-20,6.58,0,18348
44651,0,0,0,0,0,0,2022-03-20,6.58,0,18351
41177,4,501,3,8,49,565,2022-03-20,6.58,0,16290
41178,3,358,7,7,36,411,2022-03-20,6.31,1,16291
41179,4,410,5,7,42,468,2022-03-20,6.37,2,16292
41180,9,682,3,10,51,755,2022-03-20,6.66,2,16293
41182,76,626,77,71,1138,1988,2022-03-20,5.93,1,16295
41184,2,25,4,17,27,75,2022-03-20,6.17,0,16297
41185,3,139,1,9,25,177,2022-03-20,6.17,0,16298
41189,66,1098,55,73,973,2265,2022-03-20,6.17,2,16300
41191,34,359,27,49,419,888,2022-03-20,6.24,3,16302
41193,13,319,7,7,47,393,2022-03-20,6.03,0,16304
41195,112,3577,23,34,501,4247,2022-03-20,7.64,24,16306
41199,2,25,2,31,41,101,2022-03-20,7.11,0,16308
41202,77,1933,34,40,792,2876,2022-03-20,7.11,3,16310
41203,18,106,14,24,226,388,2022-03-20,6.03,0,16311
41204,74,1460,55,66,1104,2759,2022-03-20,6.03,2,16312
41205,81,225,43,51,1884,2284,2022-03-20,6.76,4,16313
41206,627,1685,308,181,1972,4773,2022-03-20,6.76,0,16314
41209,0,0,0,0,0,0,2022-03-20,6.93,0,16316
41210,93,477,25,50,279,924,2022-03-20,6.93,0,16317
41215,55,338,21,48,198,660,2022-03-20,6.85,6,16318
41219,367,1258,86,152,1445,3308,2022-03-20,7.55,24,16321
41220,0,0,0,0,478,478,2022-03-20,6.46,3,16322
41222,14,260,1,15,68,358,2022-03-20,6.46,0,16324
41223,676,2106,163,185,2772,5902,2022-03-20,6.82,37,16325
41224,827,1199,301,267,4140,6734,2022-03-20,7.12,24,16326
44652,0,0,0,0,0,0,2022-03-20,7.01,0,18352
44654,0,0,0,0,0,0,2022-03-20,7.01,0,18354
44656,0,0,0,0,0,0,2022-03-20,7.01,0,18356
41226,32762,225703,9286,21334,74224,363309,2022-03-20,7.01,1400,16327
41239,0,0,0,0,0,0,2022-03-20,5.71,0,16335
41247,0,0,0,0,0,0,2022-03-20,5.71,0,16343
41250,27,61,10,30,177,305,2022-03-20,5.71,0,16346
41255,0,0,0,0,0,0,2022-03-20,5.71,0,16350
41279,3,162,2,9,43,219,2022-03-20,5.71,0,16359
41280,10,126,3,27,76,242,2022-03-20,6.44,0,16360
41283,295,1029,110,263,1262,2959,2022-03-20,6.44,11,16361
41294,0,0,0,0,0,0,2022-03-20,5.94,0,16367
41298,16,319,5,16,133,489,2022-03-20,5.94,1,16370
44657,0,0,0,0,0,0,2022-03-20,6.24,0,18357
44658,0,0,0,0,0,0,2022-03-20,6.24,0,18358
44662,0,0,0,0,0,0,2022-03-20,6.24,0,18362
41299,81,181,43,65,809,1179,2022-03-20,6.24,2,16371
41308,3,102,1,5,11,122,2022-03-20,6.94,0,16376
41312,12437,92534,2332,7190,24400,138893,2022-03-20,6.94,688,16378
41315,0,0,0,0,0,0,2022-03-20,6.1,0,16379
41316,13,271,7,16,133,440,2022-03-20,6.1,1,16380
41317,55,514,28,36,566,1199,2022-03-20,6.27,1,16381
41319,31,1279,17,33,224,1584,2022-03-20,7.01,8,16383
41325,13,230,9,16,141,409,2022-03-20,6.02,0,16384
44666,0,0,0,0,0,0,2022-03-20,5.76,0,18366
44673,0,0,0,0,0,0,2022-03-20,5.76,0,18373
41335,6,124,6,16,126,278,2022-03-20,5.76,0,16386
41339,48,578,28,24,606,1284,2022-03-20,5.76,2,16387
41340,35,815,15,32,584,1481,2022-03-20,5.79,5,16388
41341,965,13858,287,482,10764,26356,2022-03-20,6.85,60,16389
41345,24856,108956,6460,20224,70366,230862,2022-03-20,6.85,989,16390
41349,14,61,13,87,172,347,2022-03-20,7.06,0,16391
41353,76283,471926,17049,46035,118441,729734,2022-03-20,7.06,3558,16392
41361,649,3658,186,62,9163,13718,2022-03-20,8.03,110,16394
41372,4489,12586,1594,4774,16319,39762,2022-03-20,6.45,58,16396
41377,8,200,5,8,30,251,2022-03-20,6.49,1,16398
41380,21440,135107,5439,17085,41205,220276,2022-03-20,6.49,482,16400
41392,12162,31389,4026,9973,41070,98620,2022-03-20,6.57,456,16406
41402,41262,101096,5244,3027,56312,206941,2022-03-20,8.09,1947,16410
41441,0,0,0,0,0,0,2022-03-20,5.39,0,15677
41443,3,145,2,6,26,182,2022-03-20,5.39,0,16425
41444,4,161,1,6,26,198,2022-03-20,5.39,0,16426
44681,0,0,0,0,0,0,2022-03-20,5.24,0,18381
44685,0,0,0,0,0,0,2022-03-20,5.24,0,18384
44689,0,0,0,0,0,0,2022-03-20,5.24,0,18388
41445,3,204,4,6,26,243,2022-03-20,5.24,0,16427
41446,2,103,0,7,25,137,2022-03-20,4.93,0,16428
41447,4,232,1,8,52,297,2022-03-20,4.93,0,16429
41448,3,85,3,6,23,120,2022-03-20,4.81,0,16430
41449,6,243,4,17,41,311,2022-03-20,4.81,0,16431
41450,2,102,1,10,25,140,2022-03-20,5.59,0,16432
41451,3,96,2,5,20,126,2022-03-20,5.59,0,16433
41452,3,79,3,7,26,118,2022-03-20,5.59,0,16434
41453,5,123,8,7,24,167,2022-03-20,5.59,0,16435
41454,205,1114,109,96,2628,4152,2022-03-20,5.59,6,16436
41456,40394,148230,7548,15455,73777,285404,2022-03-20,7.2,1777,16437
41457,60065,250016,11899,11506,144329,477815,2022-03-20,8.2,8893,16438
41458,21,0,8,58,71,158,2022-03-20,7.92,0,16439
41462,97,323,77,37,3790,4324,2022-03-20,7.08,27,16443
41463,108,691,87,38,1076,2000,2022-03-20,6.34,0,16444
41468,8178,113973,2539,2347,58209,185246,2022-03-20,7.13,471,16448
41470,24,80,12,52,525,693,2022-03-20,8.31,1,16449
41479,0,0,0,0,0,0,2022-03-20,8.31,0,16453
41481,5,123,1,7,35,171,2022-03-20,8.31,0,16455
41487,64581,322220,4386,2466,110238,503891,2022-03-20,8.31,9098,16457
41500,10,137,4,7,31,189,2022-03-20,5.37,1,16468
41503,0,0,0,0,451,451,2022-03-20,5.37,1,16469
41504,6,80,3,32,58,179,2022-03-20,5.37,0,16470
41505,9,270,0,15,50,344,2022-03-20,5.37,0,16471
44692,0,0,0,0,0,0,2022-03-20,6.96,0,18391
44699,0,0,0,0,0,0,2022-03-20,6.96,0,18398
41509,9,53,4,51,60,177,2022-03-20,6.96,0,16472
41511,487,866,145,179,1848,3525,2022-03-20,6.96,16,16473
41514,1,0,0,0,83997,83998,2022-03-20,6.67,338,16474
41519,100,281,49,64,2590,3084,2022-03-20,6.67,5,16476
41520,796,2803,244,343,5155,9341,2022-03-20,7.07,44,16477
41521,903,2627,308,1171,3993,9002,2022-03-20,5.6,18,16478
41527,0,0,0,0,0,0,2022-03-20,7.02,0,16480
41529,72,103,17,141,344,677,2022-03-20,7.02,1,16482
41530,3553,13752,886,690,28749,47630,2022-03-20,7.02,419,16484
45143,0,0,0,0,0,0,2022-03-20,6.64,0,18818
45144,0,0,0,0,0,0,2022-03-20,6.64,0,18819
41531,311,2751,156,142,2992,6352,2022-03-20,6.64,5,16485
41535,5,262,6,9,94,376,2022-03-20,6.2,0,16487
41536,0,0,0,0,0,0,2022-03-20,5.77,0,16488
41541,3,78,1,7,22,111,2022-03-20,5.77,0,16490
41545,52,225,21,39,374,711,2022-03-20,5.77,0,16492
41547,15,323,8,37,104,487,2022-03-20,5.93,0,16494
45146,0,0,0,0,0,0,2022-03-20,6.65,0,18821
45147,0,0,0,0,0,0,2022-03-20,6.65,0,18822
45150,0,0,0,0,0,0,2022-03-20,6.65,0,18825
41555,124,835,48,98,494,1599,2022-03-20,6.65,0,16496
41558,346,728,152,681,1452,3359,2022-03-20,6.0,5,16499
41564,14,457,9,39,154,673,2022-03-20,5.23,0,16500
41567,6,0,0,3,58914,58923,2022-03-20,5.79,58,16501
41568,26,369,16,55,541,1007,2022-03-20,5.79,3,16502
41569,0,0,0,0,0,0,2022-03-20,6.15,0,16503
41573,2247,7228,587,1078,10082,21222,2022-03-20,6.15,73,16505
41575,0,0,0,0,0,0,2022-03-20,6.08,0,16507
41586,95,1276,38,74,860,2343,2022-03-20,6.08,1,16509
45158,0,0,0,0,0,0,2022-03-20,7.46,0,18833
45164,0,0,0,0,0,0,2022-03-20,7.46,0,18839
41587,247829,361688,31143,19971,201304,861935,2022-03-20,7.46,9638,16510
41589,0,1,0,0,14242,14243,2022-03-20,7.39,94,16511
41590,930,16320,362,280,10459,28351,2022-03-20,7.39,59,16512
41602,36,602,15,14,245,912,2022-03-20,6.27,1,16514
41609,3,47,6,27,66,149,2022-03-20,7.97,0,16515
41611,813,6780,217,166,5951,13927,2022-03-20,7.97,249,16516
41612,0,0,0,0,0,0,2022-03-20,7.22,0,16517
41613,0,0,0,0,0,0,2022-03-20,7.22,0,16518
41619,25147,143959,6906,12803,68990,257805,2022-03-20,7.22,1285,16520
41625,0,0,0,0,0,0,2022-03-20,6.69,0,16524
41628,0,0,0,0,0,0,2022-03-20,6.69,0,16527
45171,0,0,0,0,0,0,2022-03-20,6.69,0,18846
45174,0,0,0,0,0,0,2022-03-20,6.69,0,18849
45179,0,0,0,0,0,0,2022-03-20,6.69,0,18854
41630,5,148,1,5,16,175,2022-03-20,6.69,0,16529
41638,55,0,15,66,158,294,2022-03-20,6.69,2,16536
41646,3,65,3,7,16,94,2022-03-20,6.69,0,16537
41651,2,75,3,11,15,106,2022-03-20,6.69,0,16539
41656,3,88,3,6,18,118,2022-03-20,6.69,0,16542
41659,194,1957,126,79,3531,5887,2022-03-20,6.69,13,16543
41660,994,12287,352,328,6514,20475,2022-03-20,6.64,15,16483
41661,0,0,0,0,0,0,2022-03-20,6.52,1,16544
45181,0,0,0,0,0,0,2022-03-20,6.52,0,18856
45184,0,0,0,0,0,0,2022-03-20,6.52,0,18859
